fsym_id	ticker
VWGMS8-R	TIBAX-US
VWGS1D-R	CVACX-US
VWGT3F-R	USBC-US
VWGT7K-R	SNVP-US
VWH6WT-R	WQTEF-US
VWHC4Y-R	FRRZF-US
VWHQW9-R	JCYGY-US
VWJ1GL-R	FCSTX-US
VWJ2NR-R	IAG.PRF-CA
VWJ3LN-R	GHII.XX1-US
VWJFB2-R	MXMLX-US
VWJJD1-R	QUEMCHI-CL
VWJKG2-R	BNBR3-BR
VWJML4-R	FESA3-BR
VWJRV8-R	ORC.B-CA
VWJSX9-R	CENCOSUD-CL
VWJV3G-R	MDAV-US
VWK1CJ-R	SNCR-US
VWK1X1-R	ARSFX-US
VWK5MN-R	NEWS-US
VWKF2W-R	CAGEX-US
VWKHC2-R	VSPGX-US
VWKJ8Z-R	QRXPF-US
VWKKH4-R	SBK-CA
VWKLF1-R	PVCT-US
VWKMH2-R	PTRO-US
VWKMRB-R	MAKSX-US
VWKNK3-R	OWUV-US
VWKPM4-R	TXLZF-US
VWKRR6-R	PTICX-US
VWKVY9-R	FICGX-US
VWL2BH-R	SBX-CA
VWL2GM-R	AWGIX-US
VWL4GK-R	SFCJF-US
VWL7SS-R	MZIM-US
VWLG1V-R	NEWP.XX1-US
VWLJ5X-R	RYLCX-US
VWLL9Z-R	FATHX-US
VWLMD0-R	MYRLX-US
VWLNL5-R	PWZ-US
VWLQL3-R	FBAZX-US
VWLTXB-R	MFLDX-US
VWLVV7-R	SGSLX-US
VWLVZC-R	GRCRX-US
VWLXZ9-R	GPCMQ-US
VWM03C-R	FPNUF-US
VWM39G-R	WRLC-US
VWM4CH-R	IYE-US
VWM5FJ-R	SECEX-US
VWM6MP-R	MGRTY-US
VWM7PQ-R	YCL-US
VWM8RR-R	FYRTY-US
VWMDJD-R	CADCX-US
VWMHLC-R	FFRLX-US
VWMNH3-R	ISVJY-US
VWMQ3P-R	NLY.PRF-US
VWMQH1-R	TSRUF-US
VWN9LL-R	ELY-CA
VWND52-R	LBNKF-US
VWNL3V-R	ALJ-US
VWNN7X-R	PLAG-US
VWNND1-R	MAQAF-US
VWNPZL-R	LTRPA-US
VWNS0K-R	LOISX-US
VWNV7Q-R	ILV-CA
VWNXT6-R	MJTK-US
VWP7HL-R	GIPZX-US
VWP9MN-R	CNUCF-US
VWPDPM-R	DIFAX-US
VWPHWQ-R	PGF-CA
VWPL0S-R	ARSIX-US
VWPSK3-R	NBQBX-US
VWPTH0-R	SANB4-BR
VWPVK1-R	ROHHX-US
VWPVP5-R	EGCAX-US
VWPYR4-R	NGGIX-US
VWPZDS-R	PRJQX-US
VWRN2V-R	VIIXF-US
VWRPK8-R	LMBGX-US
VWRSBZ-R	ENTRX-US
VWRYP4-R	CGLCF-US
VWST5T-R	ERUS-CL
VWTCCG-R	GGEM-US
VWTDFH-R	BDOIX-US
VWVC48-R	FLFCX-US
VWW56K-R	MMXEX-US
VWWVH5-R	FSAM-US
VWXC28-R	PJERX-US
VWXFGL-R	RY4944889-US
VWXLJH-R	RSGGX-US
VWXRB4-R	SMHD-US
VWXYRC-R	SPEYX-US
VWY89M-R	CGDCX-US
VWZ9Q0-R	DOMOX-US
VWZF8G-R	FOKNX-US
VWZX1S-R	UBS5046496-US
VX007W-R	HZNPN-MX
VX0PZY-R	FSYAX-US
VX0T50-R	EUDV-US
VX0YG5-R	FGHMX-US
VX0ZC1-R	RLIEX-US
VX14DY-R	UBS5052120-US
VX1FCM-R	ESGIX-US
VX1PGG-R	HSEPF-US
VX27HZ-R	WTAIF-US
VX338X-R	FACA-US
VX3QBC-R	NXLLF-US
VX4DN0-R	XVV-US
VX4XXS-R	FXSRF-US
VX5CGX-R	UBS5052118-US
VX5NTZ-R	SAREF-US
VX78XH-R	NSYIX-US
VX7BH0-R	GBFFX-US
VX7D7Q-R	VNXSW-US
VX8BCY-R	PVBC-US
VX8WLM-R	NLY.PRI-US
VX8ZMK-R	BIP.PRB-CA
VX91SN-R	ANDAR-US
VX952V-R	VDKB-US
VX9KW7-R	OQGCX-US
VX9QY4-R	PUMTX-US
VXB2C7-R	JHBPX-US
VXB5XP-R	SMRPX-US
VXBG1K-R	TCMVX-US
VXBZ11-R	ITTSX-US
VXBZYY-R	JSHNX-US
VXC9QD-R	VDVIX-US
VXCXVY-R	HIGRX-US
VXCYXZ-R	PFMRX-US
VXD2NL-R	MELT-US
VXD484-R	AQIIX-US
VXG2VV-R	MCEEF-US
VXGGRC-R	RMRI-US
VXGTCN-R	SNSDX-US
VXGYRX-R	FMIV-US
VXH19C-R	ATCO.PRG-US
VXH3ZZ-R	HABIX-US
VXH5YW-R	ACTNX-US
VXHC91-R	XRA-CA
VXHF0Q-R	TGH-CA
VXHFZN-R	ICCT-US
VXHHP9-R	TMCTX-US
VXJ7LH-R	SWYNX-US
VXJ961-R	PMUPX-US
VXJB82-R	CAAYX-US
VXJCB3-R	PGIEX-US
VXJJN8-R	IISTX-US
VXJJSD-R	CLBR-US
VXK137-R	AMGGF-US
VXK4QR-R	COGNY-US
VXKC2X-R	RRRRX-US
VXKD4Y-R	ATNAQ-US
VXKK3R-R	SUVQX-US
VXKKH3-R	TECH-US
VXKSYB-R	TWEBX-US
VXKV0C-R	CTPCY-US
VXKX4F-R	ISVLF-US
VXL0BJ-R	VPSIX-US
VXL2LQ-R	TRICX-US
VXL468-R	CM.PRO-CA
VXL4LN-R	STZU-US
VXL4QS-R	DOE-CA
VXL5NP-R	JAEG-CA
VXL6QQ-R	SOPFX-US
VXL7XW-R	LTL-US
VXL9XT-R	PLVPX-US
VXLBZV-R	WBALX-US
VXLD1W-R	IRSAX-US
VXLD60-R	PFSF-US
VXLF3X-R	MZBY-US
VXLF81-R	SHWDY-US
VXLG5Y-R	GAFL-US
VXLHYN-R	EVLLF-US
VXLJB0-R	TEQCX-US
VXLJWK-R	HOOCX-US
VXLKD1-R	REFR-US
VXLLG2-R	AEY-US
VXLPN5-R	SIXX-US
VXLQQ6-R	MD-US
VXLRS7-R	INSV-US
VXLTX9-R	MDIS-US
VXLX1C-R	SOMH-US
VXLY3D-R	LNVGY-US
VXLZ5F-R	SWANX-US
VXM0CL-R	MBOFY-US
VXM19H-R	DVDCF-US
VXM3VZ-R	SEI.WT-CA
VXM447-R	TGAR11-BR
VXM5KM-R	KANKF-US
VXMF0V-R	CNXAF-US
VXMKZN-R	MPMNX-US
VXMTT7-R	FEN-US
VXN4DJ-R	SYUP-US
VXN4SX-R	HBC4960024-US
VXN6JL-R	LWSBX-US
VXN8YY-R	BRAE79-US
VXN9QP-R	LTGBX-US
VXNJSJ-R	MBSD-US
VXNK5X-R	USB.PRI-US
VXNKWL-R	GPLPF-US
VXNQTC-R	MMCA-US
VXNT5N-R	NWWIX-US
VXP05G-R	EFO-US
VXP13C-R	PCPDF-US
VXP4FL-R	ESVAL.B-CL
VXP5HM-R	CLEIX-US
VXP8PQ-R	ICGAX-US
VXPDYV-R	EPCAX-US
VXPSK2-R	KWHAY-US
VXPTM3-R	CSEIX-US
VXPV1J-R	STRFX-US
VXPVP4-R	AVSR-US
VXPWR5-R	LRCDF-US
VXPXFV-R	BRG924-US
VXPXT6-R	MSVNX-US
VXPY7M-R	PNACU-US
VXPYW7-R	INFA.XX1-US
VXQ07K-R	DELL.WI-US
VXQ22B-R	PIKIX-US
VXQ46D-R	WEN-US
VXQFXT-R	BDYVY-US
VXQGVQ-R	PCWLF-US
VXQHXR-R	NNEMF-US
VXQJZS-R	RGTB-US
VXQK3X-R	YYEQF-US
VXQM3V-R	MNESP-US
VXQNB0-R	ASND-CA
VXQQ9Y-R	LISPX-US
VXQRCZ-R	NZKMY-US
VXQSG0-R	MEIP-US
VXQTJ1-R	NEE.PRC-US
VXQVQ6-R	SEIRX-US
VXQXQ4-R	FLXS-US
VXQYS5-R	BBVA-US
VXR1GS-R	CKPT-US
VXR319-R	ESGIX.XX1-US
VXR55C-R	PCOM-US
VXR67D-R	OTFT-US
VXR8CG-R	RYPNX-US
VXRBHJ-R	WHEN-US
VXRCKK-R	FMOAX-US
VXRDRQ-R	PEMZX-US
VXRHF9-R	SGMNX-US
VXRJC6-R	ROMVL-US
VXRKG8-R	PGBHX-US
VXRT0L-R	ABCB2.XX5-BR
VXRTDZ-R	AULDF-US
VXRVM4-R	DDDX-US
VXRWK1-R	CMJFF-US
VXRWP5-R	QAI-US
VXRXM2-R	JMHLY-US
VXS8PT-R	GRVA.P-CA
VXSJD8-R	TA.PRJ-CA
VXSKC6-R	CNYYX-US
VXSLXQ-R	BYTRF-US
VXSNK9-R	ERRFY-US
VXSPB1-R	CSCLX-US
VXSQPC-R	DCC-CA
VXSVJ2-R	ZCM-CA
VXT57H-R	VCTM-US
VXT5MW-R	IINCX-US
VXT6KS-R	PEMKY-US
VXTCCF-R	CFSIX-US
VXTHMK-R	JOPA3-BR
VXTK40-R	CRFRX-US
VXTNYQ-R	LDSCX-US
VXTS4T-R	TTPPF-US
VXTSF2-R	FREY.WT-US
VXTV8W-R	HPT.PRC-US
VXTXDY-R	GCYO-US
VXV1P2-R	SAUFX-US
VXV1T6-R	WFKNX-US
VXV2W7-R	UAIFX-US
VXV3T4-R	XROLF-US
VXW1V8-R	UBS4831751-US
VXWYDZ-R	MTRCY-US
VXXKQP-R	SOAC.UT-US
VXYC7F-R	MCACU.XX1-US
VXYJTV-R	DLICY-US
VXYT6Z-R	DUAL-US
VXZJRT-R	RVXEX-US
VXZN31-R	EEIDX-US
VXZZ6V-R	MGPHF-US
VY0WVL-R	TIIGX-US
VY193G-R	TTGI-CA
VY1B9M-R	OCIVF-US
VY1G4B-R	CSZZF-US
VY1K69-R	ACP-US
VY1NDD-R	BUL-CA
VY1Y1S-R	CS4931423-US
VY25N4-R	UBS5023638-US
VY29P1-R	IGUEF-US
VY2B1D-R	UBSDF-US
VY2QYX-R	SYN-CA
VY2WRK-R	CAH.UT-CA
VY39P2-R	EAGRF-US
VY435T-R	ASAN-US
VY47Q6-R	ALLVF-US
VY597Q-R	SREIX-US
VY5H7J-R	BNNHF-US
VY61TK-R	PCAEF-US
VY6TMM-R	LVMTX-US
VY7RDH-R	FFEZX-US
VY80JC-R	GIBCX-US
VY8WFF-R	BLUE33-US
VY92LD-R	GAWK-US
VY98YK-R	SGGG-US
VY9HW8-R	HLI-US
VYB074-R	FAHO-US
VYB3SL-R	MBND-US
VYB89Z-R	BRKAX-US
VYBDH0-R	PSDNX-US
VYC87Y-R	UX-CA
VYCKDT-R	HARB-CA
VYCRY4-R	BLTSW-US
VYD96X-R	LHIL-US
VYDZWX-R	PSA.PRS.XX2-US
VYF1ML-R	INNTBX-US
VYF20Z-R	REAC-US
VYF8ZQ-R	AAIC.PRC-US
VYGXLR-R	IRT-US
VYGZTX-R	FUISF-US
VYH794-R	EXNTX-US
VYH9F6-R	AFALX-US
VYHP4K-R	FDTS.NV-US
VYHVGQ-R	EWMC.IV-US
VYJ1VX-R	BREDX-US
VYJ3VV-R	PDRLX-US
VYJ3ZZ-R	JSVZX-US
VYJ520-R	TYO.NV-US
VYJBJ9-R	BOH.PRA-US
VYJF1R-R	DNNGY-US
VYJPGX-R	FPAIX-US
VYK257-R	MWVIX-US
VYKYHQ-R	IMBN-MX
VYL1JN-R	SEIGY-US
VYL8LH-R	FWONB-US
VYLWNZ-R	NENTF-US
VYLZ9J-R	TIEYX-US
VYMF4Y-R	PZOO-US
VYMMP8-R	SPIIX-US
VYN2JP-R	HGACX-US
VYN4SW-R	GGT.RT-US
VYN6ST-R	EPOL.NV-US
VYN6XY-R	VVEO3-BR
VYN964-R	AHPA-US
VYNG3X-R	MTUKX-US
VYNG81-R	LTRGX-US
VYNJNC-R	HCOM-US
VYP18H-R	FRFFF-US
VYPLVJ-R	PBAKX-US
VYPMC0-R	ENZ-US
VYPMRD-R	SSUS-US
VYPMXK-R	SEAL.PRA-US
VYPQK3-R	MCBLX-US
VYPTBT-R	HAFAX-US
VYPTR6-R	EXN-US
VYPTWB-R	NGDAF-US
VYPVT7-R	SVMT-US
VYPVYC-R	RHYBX-US
VYPXY9-R	IBNKQ-US
VYQ02C-R	FLS-US
VYQ26F-R	ACGAX-US
VYQ3Z4-R	JSTLX-US
VYQ515-R	KGDTX-US
VYQ5DJ-R	SHWK-US
VYQ6GK-R	SMCPX-US
VYQ8QR-R	SNTBL-US
VYQCSQ-R	BAL.H-CA
VYQDVR-R	SWRLX-US
VYQDZW-R	PIMVX-US
VYQJ1V-R	PPSSX-US
VYQJMD-R	PTYIX-US
VYQMD2-R	UBSFY-US
VYQPTF-R	WMCBDX-US
VYQQG1-R	AHADX-US
VYQRJ2-R	ABHYX-US
VYQSL3-R	SAMB-US
VYQTN4-R	IPTSX-US
VYQTS8-R	DFUEX-US
VYQVQ5-R	INDT-US
VYQVV9-R	CHOO-CA
VYQXV7-R	FDXCX-US
VYQZZ9-R	AMHYX-US
VYR23C-R	AXE-US
VYR59G-R	CML-CA
VYR802-R	FGTBX-US
VYRC21-R	EMOLX-US
VYRJC5-R	PREF48-US
VYRLD4-R	TRV3704164-US
VYRS2N-R	SOAEX-US
VYRT4P-R	TPWRF.XX1-US
VYRTVC-R	FBTC-CA
VYS2NY-R	NAME-US
VYS5LS-R	UBS4920806-US
VYS8Z1-R	VSG-CA
VYSDSR-R	EIDDX-US
VYSM1T-R	TAAL10-US
VYSPRF-R	DCFFX-US
VYT2Z8-R	FCVTX-US
VYT69H-R	FTRTX-US
VYT77D-R	PBBI-US
VYT9CG-R	VPRMX-US
VYTCST-R	JAHMX-US
VYTGZX-R	IWBE-CA
VYTH74-R	HGENF-US
VYTKWQ-R	MIRL-CA
VYTLYR-R	TNSZY-US
VYTP2T-R	NXG-CA
VYTQ4V-R	WBNKW-US
VYTWH0-R	FTA-MX
VYTZP3-R	EEA-US
VYV0R4-R	NUAG-CA
VYV3KW-R	TPRTX-US
VYV74B-R	MMACX-US
VYV98D-R	SIEZX-US
VYVCJL-R	EIGH-US
VYVDGH-R	HIO-US
VYVHNL-R	SCPLY-US
VYVMXQ-R	TGMR-US
VYVS5V-R	EVTNF-US
VYVXFZ-R	DDR.PRH-US
VYVZL1-R	IRSCX-US
VYVZQ5-R	PSAU-US
VYW0N2-R	NCR-CA
VYW1Q3-R	ETNYX-US
VYW36K-R	WCBAFX-US
VYW3V5-R	BTDG-US
VYW718-R	PLPC-US
VYW75D-R	SLSDF-US
VYW95B-R	LYRSY-US
VYWB7C-R	WEW-CA
VYWGHH-R	BBD.B-CA
VYWJMK-R	VWAHX-US
VYWKPL-R	AAZCX-US
VYWXM5-R	RIVHX-US
VYX5GS-R	VR1WGF.F-CL
VYXFBD-R	CLNGF-US
VYXK20-R	VRNS-US
VYXX7V-R	GMEX-US
VYY0FY-R	OWDN-US
VYYKHG-R	RSETX-US
VYYX4S-R	CESJF-US
VYYYBY-R	MNMRX-US
VYZ3V8-R	LNDOS-US
VYZ6R2-R	KZHXY-US
VYZ7T3-R	BNS.PRM-CA
VYZB29-R	CMVZX-US
VYZB6F-R	MNQFF-US
VYZBCL-R	WAUSX-US
VZ04XB-R	BCS5008598-US
VZ064J-R	BCSKX-US
VZ07Z9-R	UBS4880249-US
VZ0WL9-R	CSOC.A-CA
VZ15N2-R	IBMB34-BR
VZ17R3-R	FCQ-US
VZ1FHP-R	FADMX-US
VZ1YG4-R	VRGIX-US
VZ2G5C-R	UBS4958362-US
VZ2PRQ-R	SWBIV-US
VZ2W70-R	TGDEX-US
VZ3F4D-R	UBS5042260-US
VZ3RJG-R	SHWGY-US
VZ4NCF-R	CM4971809-US
VZ4NNQ-R	RY4573444-US
VZ59GX-R	CLRIX-US
VZ5VNK-R	GS4958490-US
VZ6WRN-R	CS5031057-US
VZ7TDD-R	ETWO-US
VZ8FV7-R	TYWVX-US
VZ8TKL-R	ASMLN-MX
VZ980M-R	MEP-CA
VZ9LY6-R	VOSOU-US
VZ9PCK-R	JAGG-US
VZB46Z-R	PRJDX-US
VZC0MJ-R	TCDYX-US
VZC0RN-R	LHYSX-US
VZCHDV-R	CHMT-US
VZD1B7-R	GPE-CA
VZD5G7-R	ISNEX-US
VZDYKL-R	TOY-CA
VZF6TL-R	NRRMF-US
VZFKM1-R	ERPLF-US
VZFRQZ-R	MCON-CA
VZG6VN-R	WMNUX-US
VZGGG0-R	BRSBX-US
VZGJ2L-R	WGLIX-US
VZGQGS-R	WNWSF-US
VZHHYH-R	SIMTY-US
VZHN6M-R	FREFX-US
VZHP9P-R	CTVEF-US
VZJK9V-R	CTTCX-US
VZJL7R-R	FACWX-US
VZK7RM-R	ONXXF-US
VZKVY6-R	BLONF-US
VZLFF4-R	DIBYX-US
VZLJVG-R	PL-US
VZLV9M-R	EKVAX-US
VZM3QS-R	ZROZ-MX
VZM3TW-R	SPALX-US
VZM4WX-R	FUPPF-US
VZM5TT-R	TAPIX-US
VZM720-R	REVB.XX1-US
VZMFVL-R	CAPH34-BR
VZN369-R	ACBSX-US
VZN6DD-R	GTZQX-US
VZP69B-R	DULL-US
VZP898-R	PGMPX-US
VZPB52-R	RECWF-US
VZPBYV-R	WESA-CA
VZQ558-R	XBIOW-US
VZQGQJ-R	ENIA.WI.XX1-US
VZQZR1-R	DOYU-US
VZRMB0-R	ARFS-US
VZRNH4-R	ILCG.IV-US
VZSND2-R	AOFIX-US
VZSQSD-R	BSJT-US
VZST5Q-R	TLND-US
VZT02F-R	AGZD-US
VZT7Y1-R	JPM4841440-US
VZTSF0-R	BRDCY-US
VZTTH1-R	GSHBX-US
VZTVK2-R	EEMMF-US
VZTXP4-R	VCOC-US
VZTYR5-R	SHSAX-US
VZV22D-R	PBGC-US
VZV309-R	AWPCX-US
VZV54C-R	BOREF-US
VZV6BJ-R	PRGNF-US
VZVBGJ-R	HIEMX-US
VZVBLN-R	SETPY-US
VZVCJK-R	TEVAN-MX
VZVKXR-R	SLIAX-US
VZVN1T-R	LAVBX-US
VZVQ5W-R	WILLF-US
VZVR7X-R	IPAS-US
VZVTCZ-R	CCY-CA
VZVXL2-R	RLBAX-US
VZVYN3-R	THRLF-US
VZVZQ4-R	DNVB-US
VZVZV8-R	CVU.B-CA
VZW0S5-R	OBQI-US
VZW2X7-R	JIECX-US
VZW3Z8-R	MUS-US
VZW63B-R	NUKO-US
VZW87D-R	SEI.H-CA
VZW99F-R	XMD-CA
VZWBCG-R	FDTOX-US
VZWCFH-R	VIVAX-US
VZWG43-R	FLYN-MX
VZWJRN-R	UBMOF-US
VZWLWQ-R	PPAAF-US
VZWYK1-R	OBDP-US
VZWYP5-R	ECBSX-US
VZWZXC-R	ARTUX-US
VZX0ZD-R	MCAGR-US
VZX7LT-R	HRTSF-US
VZX84B-R	WOTDX-US
VZXHLK-R	SKNRX-US
VZXKQM-R	JVA-US
VZXQND-R	SHAOF-US
VZXT5V-R	PARAMOC1-PE
VZXWWG-R	RGFTX-US
VZY05N-R	QRCRX-US
VZY0Q5-R	CDXS-US
VZY37M-R	LGOYF-US
VZY7DN-R	FASVX-US
VZY818-R	CLST.XX1-US
VZYD9D-R	FHIFX-US
VZYFCF-R	BAHI3-BR
VZYGFG-R	MPWR-US
VZYH33-R	FNJPX-US
VZYHHH-R	DNAIX-US
VZYJKJ-R	CPLE5-BR
VZYK42-R	WEIZX-US
VZYN0W-R	AXMNX-US
VZYPJB-R	RBOT-CA
VZYPWP-R	RYGEX-US
VZYQYQ-R	VYM-MX
VZYW6V-R	PKPPX-US
VZYX8W-R	JQLMX-US
VZZ2M1-R	IVMEX-US
VZZ3P2-R	ACM-US
VZZ4R3-R	RALAX-US
VZZ62D-R	MLTCY-US
VZZ7Y6-R	CFOK-US
VZZ907-R	IDKFF-US
VZZD6B-R	TLPC-US
VZZGBD-R	LALCX-US
VZZHDF-R	ONSM-US
VZZKJH-R	MHR-CA
VZZMNK-R	GRC-US
VZZNQL-R	PRT.XX1-CA
VZZP94-R	IVFGCNX-US
VZZSZQ-R	SIPN-US
VZZZ9W-R	BVAOX.XX1-US
W000CX-R	EXPO-US
W001FY-R	FEIIX-US
W002N3-R	MEME.XX1-US
W003Q4-R	LARRX-US
W004N1-R	DEURX-US
W005Q2-R	FRA-US
W005V6-R	TREE-US
W007FR-R	EFN.PRE-CA
W008X5-R	PTQMF-US
W00F59-R	SCS-US
W00GCG-R	FMCKJ-US
W00JCD-R	MPRWL-US
W00KFF-R	CMD-CA
W00KZZ-R	MVIN-US
W00MKH-R	WDC-US
W00SWN-R	HDIUF-US
W00Z6T-R	CMTDF-US
W0108V-R	SGHIF-US
W01Z7W-R	MEGVF-US
W0205S-R	HSTI-US
W0209X-R	OCPCF-US
W0265L-R	JPDYY-US
W02DGP-R	ASGHX-US
W02JVY-R	MFEM-US
W02LBC-R	SHOS-US
W02PWT-R	Q0BQSS.W-US
W02SQK-R	TFBRF-US
W0306V-R	SIMH3-BR
W032XG-R	PSCHX-US
W0351J-R	DSHRX-US
W037JY-R	RXD-US
W03CT2-R	IDCBF-US
W03CY6-R	HDELY-US
W03DHR-R	SNTDX-US
W03K47-R	CSAZX-US
W04SSP-R	ARHHS-US
W04TVQ-R	LYRZX-US
W055S9-R	BLOK-US
W055XF-R	SUSA-CA
W057XC-R	VKSAX-US
W05LJN-R	DBQXF-US
W05MRV-R	HBGD-CA
W05WZT-R	TRGGF-US
W06ZTL-R	AZTAU-US
W072H5-R	TPCAX-US
W0731Q-R	NCLH-US
W07H4F-R	TDNRX-US
W07PDH-R	GS5039640-US
W084D1-R	FEFCX-US
W08J4F-R	DN.WT-CA
W09CS7-R	PKTSX-US
W09NV0-R	CCHRX-US
W09NY3-R	GSF-US
W0B3SJ-R	DRVIX-US
W0B4ZP-R	UBS4977246-US
W0CXRR-R	BDBPX-US
W0CZQN-R	RSTRF-US
W0D0YV-R	ECXXF-US
W0DCH1-R	BGAVX-US
W0DHV8-R	Z-US
W0DP5F-R	MOSC34-BR
W0F9XK-R	IPZYF-US
W0G1NL-R	GILPX-US
W0G7PF-R	TIOPX-US
W0G94V-R	ARYAU-US
W0HV39-R	OFSSZ-US
W0HW49-R	CFJIX-US
W0J3MK-R	GDYN-US
W0JRW5-R	FBCDX-US
W0KPN1-R	GRTS-US
W0LK8V-R	FIQYX-US
W0M5FD-R	EFN.PRG-CA
W0MH1Q-R	MER.PRK-US
W0MLCY-R	AGXLW-US
W0MXHR-R	CORP10-US
W0N2Y0-R	ENTBF-US
W0N3WY-R	CLYCX-US
W0NH2S-R	SDIIF-US
W0NNYG-R	NFLAX-US
W0NV7L-R	RTI-CA
W0P4Z0-R	RCLFW-US
W0PW7L-R	FSSFX-US
W0PWLY-R	VRDFX-US
W0Q7SS-R	WEGRY-US
W0QBZW-R	GGG-CA
W0QPXG-R	ANZUW-US
W0QZ9L-R	CMVSX-US
W0R6NQ-R	TIICX-US
W0R9YX-R	MIQBX-US
W0RMK6-R	EWK.IV-US
W0RPP8-R	FZG-US
W0S8ST-R	BKLN.NV-US
W0SCZX-R	JRBEX-US
W0SF62-R	HTZ-US
W0SQN7-R	ABRRX-US
W0T14F-R	FCGFH-TT
W0T3X3-R	COLMX-US
W0TSQ8-R	CBDEX-US
W0TVYF-R	XDSQ-US
W0TZZB-R	FTTRX-US
W0VBMN-R	UIFIX-US
W0VD76-R	NGM-US
W0VHXS-R	LCATX-US
W0VR0N-R	SCFVX-US
W0W00D-R	THBLX-US
W0W8JN-R	AZNNY-US
W0WSH3-R	AMZEF-US
W0WZW9-R	CZA.NV-US
W0X0YB-R	SPEU.NV-US
W0XGSR-R	CHEP.IV-US
W0XVJ3-R	TFI.NV-US
W0XVSC-R	EUSRIN-MX
W0XXN5-R	PUBRX-US
W0Y09R-R	EBS.WI-US
W0Y3HV-R	SPRN34-BR
W0YQ5Y-R	RSPP-US
W0YVP9-R	CRSS.P-CA
W0Z0M2-R	TYPFF-US
W0Z2R4-R	FUL-US
W0Z4W6-R	URI-US
W0Z5Y7-R	FSPHX-US
W0Z829-R	SSLBX-US
W0ZB6C-R	MJCO-US
W0ZBW0-R	AVCWX-US
W0ZC8D-R	FMAAX-US
W0ZDGK-R	ABKI-US
W0ZFPR-R	BTCR-US
W0ZHJJ-R	MBILX-US
W0ZM40-R	ARNC-US
W0ZPXQ-R	SOTH-US
W0ZQ1V-R	DEF-CA
W0ZS1S-R	ALTKY-US
W0ZT3T-R	OVV-US
W0ZV5V-R	CFOO-US
W0ZZFZ-R	OOSAX-US
W100J0-R	CPSO-US
W100N4-R	ARMC-US
W101Q5-R	BUFIX-US
W103Q3-R	BHC-CA
W104S4-R	GSPT-US
W105V5-R	DRCVX-US
W106X6-R	FDBH-US
W10C5B-R	ACDCX.XX1-US
W10D7C-R	GTSRX-US
W10HFG-R	CGRU-US
W10JHH-R	NOCSF-US
W10LMK-R	SWII-US
W10MTQ-R	LIVV-US
W10N84-R	TASOX-US
W10P50-R	HBC4394453-US
W10SH7-R	TXG.WT-CA
W10T0R-R	PTABF-US
W114P2-R	ATCI-US
W11F6B-R	AADAX-US
W11G8C-R	GGNRX-US
W11MLJ-R	MLYAF-US
W11Q3Z-R	BNS4959752-US
W11RG8-R	PPTDF-US
W11RVN-R	HCTAX-US
W11TZQ-R	FBEC-US
W11XTG-R	PCIQX-US
W123S7-R	HPHGF-US
W125N1-R	ABCFX-US
W1266L-R	IUITN-MX
W12SG8-R	CSMOX-US
W12Y2R-R	SPYUF-US
W132BW-R	INWK-US
W135JZ-R	OCWAW-US
W136M0-R	RDFTX-US
W138R2-R	ENGI4-BR
W139T3-R	NBRFF-US
W13CY5-R	BCE.PRC-CA
W13G27-R	GCVCX-US
W13K8B-R	VMO-US
W13LBC-R	SINX-US
W13MPP-R	WWACU-US
W13NGF-R	AQN-CA
W13PJG-R	FINL-US
W13RNJ-R	FDGTX-US
W13SQK-R	WSGI-US
W13TSL-R	FIRM-US
W13VVM-R	RYSRX-US
W13YNB-R	BDSRX-US
W1403R-R	PTI-CA
W143Q7-R	UBS4870525-US
W1440J-R	KWH.R-CA
W145FX-R	IEOBX-US
W1460G-R	RSERX-US
W146HY-R	RGABX-US
W147ZC-R	MS4817387-US
W148N0-R	JAZTF-US
W14BS2-R	OCLVX-US
W14C5G-R	FFQZX-US
W14CV3-R	VTINX-US
W14DX4-R	POBBX-US
W14G39-R	SOHOF-US
W14H16-R	FKARX-US
W14HBH-R	SUAC.UT-US
W14LCF-R	DNG-CA
W14PFD-R	NNP-US
W14TPJ-R	WCFB-US
W14VRK-R	CPUBL-US
W14WTL-R	ATGE-US
W14YYN-R	ADX-CA
W1500P-R	TSGCX-US
W1504T-R	TGVSY-US
W1516V-R	XGC.XX1-CA
W15FW3-R	VIC-CA
W15NNP-R	UBS4958511-US
W162M7-R	RTIOX-US
W16C8M-R	FLEH-US
W16LLQ-R	AEYMX-US
W16M36-R	JGASX-US
W16SFC-R	ONPRX-US
W16SKH-R	IAGMX-US
W16XB4-R	FCW-CA
W16XPH-R	SKBNF-US
W16Y70-R	INFABRI-CO
W1742P-R	CRIV3-BR
W1758V-R	VHCIQ-US
W17BR4-R	NSCIF-US
W17DLY-R	SZCRF-US
W17FNZ-R	CCIM3-BR
W17M04-R	CARE-US
W17Q67-R	PUGB-US
W17QLM-R	BYBL100-US
W17QQR-R	AGCNX-US
W17W51-R	JRSH-US
W1812T-R	CAAKX-US
W184N8-R	MLXCX-US
W19K6G-R	MSTVW-US
W19PMR-R	MORGX-US
W19TBB-R	GLMRX-US
W19WGD-R	CMOVX-US
W19XJF-R	ADVEX-US
W19XKG-R	AATCX-US
W19YLG-R	SAAFY-US
W1B1SK-R	NDVRX-US
W1B7CZ-R	PQPSTC.W-US
W1C50Q-R	CCOR.B-CA
W1CC8S-R	CCIMX-US
W1CH1F-R	DMFZX-US
W1CP8G-R	TDGYX-US
